# Teff   logg   Av   Bessell_U   Bessell_B   Bessell_V   Bessell_R   Bessell_I   Gaia_G_EDR3   Gaia_BP_EDR3   Gaia_RP_EDR3   VISTA_Z     VISTA_Y    VISTA_J    VISTA_H    VISTA_Ks   DECam_u     DECam_g     DECam_r     DECam_i     DECam_z     DECam_Y     LSST_u      LSST_g      LSST_r      LSST_i      LSST_z      LSST_y     
  35000.0  2.5      0.05   -1.84928    -3.011699   -3.290912   -3.418241   -3.588636   -3.258222     -3.09359       -3.572195      -3.306111   -3.904583  -4.000671  -4.115478  -4.215806  -2.738568   -3.062224   -3.59512    -3.97388    -4.286414   -4.429925   -2.678562   -3.059511   -3.532295   -3.910344   -4.195178   -4.405427  
  35000.0  3.0      0.05   -1.84928    -3.011699   -3.290912   -3.418241   -3.588636   -3.258222     -3.09359       -3.572195      -3.306111   -3.904583  -4.000671  -4.115478  -4.215806  -2.738568   -3.062224   -3.59512    -3.97388    -4.286414   -4.429925   -2.678562   -3.059511   -3.532295   -3.910344   -4.195178   -4.405427  
  35000.0  3.5      0.05   -1.84928    -3.011699   -3.290912   -3.418241   -3.588636   -3.258222     -3.09359       -3.572195      -3.306111   -3.904583  -4.000671  -4.115478  -4.215806  -2.738568   -3.062224   -3.59512    -3.97388    -4.286414   -4.429925   -2.678562   -3.059511   -3.532295   -3.910344   -4.195178   -4.405427  
  35000.0  4.0      0.05   -1.84928    -3.011699   -3.290912   -3.418241   -3.588636   -3.258222     -3.09359       -3.572195      -3.306111   -3.904583  -4.000671  -4.115478  -4.215806  -2.738568   -3.062224   -3.59512    -3.97388    -4.286414   -4.429925   -2.678562   -3.059511   -3.532295   -3.910344   -4.195178   -4.405427  
  35000.0  4.5      0.05   -1.84928    -3.011699   -3.290912   -3.418241   -3.588636   -3.258222     -3.09359       -3.572195      -3.306111   -3.904583  -4.000671  -4.115478  -4.215806  -2.738568   -3.062224   -3.59512    -3.97388    -4.286414   -4.429925   -2.678562   -3.059511   -3.532295   -3.910344   -4.195178   -4.405427  
  35000.0  5.0      0.05   -1.878651   -3.033052   -3.310363   -3.441081   -3.613413   -3.280055     -3.115097      -3.597097      -3.325296   -3.930309  -4.026494  -4.14116   -4.241456  -2.770722   -3.079261   -3.618151   -3.9987     -4.313464   -4.456972   -2.708423   -3.076507   -3.554641   -3.934999   -4.221677   -4.432747  
  40000.0  -1.0     0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  -0.5     0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  0.0      0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  0.5      0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  1.0      0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  1.5      0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  2.0      0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  2.5      0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  3.0      0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  3.5      0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  4.0      0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  4.5      0.05   -2.183765   -3.379948   -3.669089   -3.795822   -3.965965   -3.630615     -3.461992      -3.949579      -3.658223   -4.288939  -4.384566  -4.500011  -4.602253  -3.087371   -3.442549   -3.973348   -4.351373   -4.665196   -4.811949   -3.018024   -3.439638   -3.911032   -4.287987   -4.572127   -4.787464  
  40000.0  5.0      0.05   -2.186641   -3.381006   -3.668851   -3.798396   -3.971056   -3.632189     -3.462798      -3.954457      -3.657959   -4.295874  -4.392454  -4.508605  -4.611517  -3.09166    -3.438137   -3.975239   -4.355889   -4.672205   -4.819557   -3.020305   -3.435259   -3.912226   -4.292185   -4.578512   -4.795213  
  45000.0  -1.0     0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  -0.5     0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  0.0      0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  0.5      0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  1.0      0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  1.5      0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  2.0      0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  2.5      0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  3.0      0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  3.5      0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  4.0      0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  4.5      0.05   -2.522221   -3.736956   -4.035685   -4.165064   -4.338713   -3.99388      -3.821134      -4.321317      -4.008024   -4.667403  -4.765143  -4.883018  -4.987684  -3.435766   -3.811645   -4.344513   -4.724357   -5.040243   -5.188978   -3.360827   -3.808508   -4.281957   -4.660729   -4.946011   -5.164449  
  45000.0  5.0      0.05   -2.523603   -3.73702    -4.034704   -4.166114   -4.341126   -3.994193     -3.820963      -4.323797      -4.006496   -4.671117  -4.768896  -4.886741  -4.991573  -3.43657    -3.804503   -4.343915   -4.72608    -5.043756   -5.193142   -3.360581   -3.801455   -4.280815   -4.662206   -4.949057   -5.168723  
  50000.0  -1.0     0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  -0.5     0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  0.0      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  0.5      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  1.0      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  1.5      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  2.0      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  2.5      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  3.0      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  3.5      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  4.0      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  4.5      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  50000.0  5.0      0.05   -2.832208   -4.058865   -4.364553   -4.498619   -4.677241   -4.321616     -4.144927      -4.65884       -4.322608   -5.011652  -5.112006  -5.232317  -5.33948   -3.751929   -4.136253   -4.678138   -5.062296   -5.381783   -5.532562   -3.672315   -4.133014   -4.614672   -4.998188   -5.286241   -5.508084  
  110000.0 5.5      0.05   -4.994657   -6.270481   -6.60383    -6.745567   -6.933202   -6.550982     -6.362872      -6.911841      -6.503027   -7.278617  -7.384192  -7.506913  -7.614251  -5.920397   -6.34044    -6.921007   -7.316592   -7.641744   -7.79593    -5.833658   -6.337917   -6.855623   -7.251696   -7.544092   -7.772874  
  110000.0 6.0      0.05   -4.994657   -6.270481   -6.60383    -6.745567   -6.933202   -6.550982     -6.362872      -6.911841      -6.503027   -7.278617  -7.384192  -7.506913  -7.614251  -5.920397   -6.34044    -6.921007   -7.316592   -7.641744   -7.79593    -5.833658   -6.337917   -6.855623   -7.251696   -7.544092   -7.772874  
  110000.0 6.5      0.05   -4.994657   -6.270481   -6.60383    -6.745567   -6.933202   -6.550982     -6.362872      -6.911841      -6.503027   -7.278617  -7.384192  -7.506913  -7.614251  -5.920397   -6.34044    -6.921007   -7.316592   -7.641744   -7.79593    -5.833658   -6.337917   -6.855623   -7.251696   -7.544092   -7.772874  
  120000.0 5.5      0.05   -5.260438   -6.539432   -6.875893   -7.019337   -7.208922   -6.822445     -6.6329        -7.187051      -6.769414   -7.556101  -7.662777  -7.786646  -7.894844  -6.187383   -6.610661   -7.194744   -7.592097   -7.918411   -8.073079   -6.099829   -6.608125   -7.129038   -7.526971   -7.8205     -8.050035  
  120000.0 6.0      0.05   -5.260438   -6.539432   -6.875893   -7.019337   -7.208922   -6.822445     -6.6329        -7.187051      -6.769414   -7.556101  -7.662777  -7.786646  -7.894844  -6.187383   -6.610661   -7.194744   -7.592097   -7.918411   -8.073079   -6.099829   -6.608125   -7.129038   -7.526971   -7.8205     -8.050035  
  120000.0 6.5      0.05   -5.260438   -6.539432   -6.875893   -7.019337   -7.208922   -6.822445     -6.6329        -7.187051      -6.769414   -7.556101  -7.662777  -7.786646  -7.894844  -6.187383   -6.610661   -7.194744   -7.592097   -7.918411   -8.073079   -6.099829   -6.608125   -7.129038   -7.526971   -7.8205     -8.050035  
  130000.0 5.5      0.05   -5.506298   -6.787954   -7.127033   -7.271912   -7.463141   -7.073075     -6.882325      -7.440839      -7.015705   -7.811806  -7.919413  -8.044251  -8.153175  -6.434256   -6.860251   -7.447291   -7.846134   -8.173428   -8.328502   -6.346017   -6.857703   -7.381316   -7.780815   -8.075298   -8.305468  
  130000.0 6.0      0.05   -5.506298   -6.787954   -7.127033   -7.271912   -7.463141   -7.073075     -6.882325      -7.440839      -7.015705   -7.811806  -7.919413  -8.044251  -8.153175  -6.434256   -6.860251   -7.447291   -7.846134   -8.173428   -8.328502   -6.346017   -6.857703   -7.381316   -7.780815   -8.075298   -8.305468  
  130000.0 6.5      0.05   -5.506298   -6.787954   -7.127033   -7.271912   -7.463141   -7.073075     -6.882325      -7.440839      -7.015705   -7.811806  -7.919413  -8.044251  -8.153175  -6.434256   -6.860251   -7.447291   -7.846134   -8.173428   -8.328502   -6.346017   -6.857703   -7.381316   -7.780815   -8.075298   -8.305468  
  2800.0   -1.0     0.1    -8.268704   -8.110868   -6.503555   -4.216262   -1.998967   -3.538045     -6.652506      -2.014574      -1.021681   0.464785   1.887315   2.957956   3.338329   -6.574828   -6.944237   -5.102492   -2.692162   -1.126964   -0.421111   -8.892493   -7.447042   -5.537954   -2.974855   -1.715863   -0.603787  
  2800.0   -0.5     0.1    -7.732359   -7.628016   -6.156622   -3.94536    -1.755537   -3.301514     -6.309557      -1.792803      -0.826607   0.598007   1.927689   2.961357   3.296858   -6.334966   -6.606636   -4.817537   -2.439969   -0.930058   -0.261027   -8.354377   -7.036479   -5.237856   -2.717737   -1.495319   -0.430076  
  2800.0   0.0      0.1    -7.732359   -7.628016   -6.156622   -3.94536    -1.755537   -3.301514     -6.309557      -1.792803      -0.826607   0.598007   1.927689   2.961357   3.296858   -6.334966   -6.606636   -4.817537   -2.439969   -0.930058   -0.261027   -8.354377   -7.036479   -5.237856   -2.717737   -1.495319   -0.430076  
  2800.0   0.5      0.1    -6.689001   -6.677742   -5.548667   -3.447251   -1.271448   -2.835883     -5.704545      -1.350686      -0.424309   0.870463   2.014652   2.937597   3.185037   -5.795722   -5.929908   -4.343696   -1.945449   -0.533438   0.060808    -7.308713   -6.254403   -4.756292   -2.21596    -1.053346   -0.079067  
  2800.0   1.0      0.1    -6.21438    -6.248922   -5.324359   -3.246594   -1.055521   -2.631201     -5.473275      -1.153255      -0.238915   0.995448   2.056679   2.910089   3.118546   -5.51795    -5.627822   -4.183038   -1.727455   -0.353128   0.207018    -6.833777   -5.918804   -4.607628   -1.995787   -0.853697   0.081099   
  2800.0   1.5      0.1    -5.798304   -5.875732   -5.15767    -3.082416   -0.869684   -2.456318     -5.288755      -0.983389      -0.077599   1.105277   2.095889   2.872424   3.049411   -5.25746    -5.369725   -4.068545   -1.540244   -0.196498   0.334524    -6.417819   -5.636687   -4.511427   -1.806394   -0.681132   0.220714   
  2800.0   2.0      0.1    -5.548845   -5.624079   -5.135733   -3.00199    -0.78924    -2.356526     -5.197517      -0.887842      0.01615     1.162899   2.116683   2.798561   2.994812   -5.090812   -5.19108    -4.026604   -1.464746   -0.108581   0.404986    -6.152888   -5.480761   -4.520075   -1.734426   -0.585735   0.298106   
  2800.0   2.5      0.1    -5.298929   -5.337651   -4.753266   -2.744811   -0.53944    -2.144555     -4.874384      -0.693007      0.190044    1.260606   2.148103   2.742429   2.915841   -4.905192   -4.913853   -3.750066   -1.199445   0.047529    0.518307    -5.91208    -5.135532   -4.187642   -1.459767   -0.394897   0.427174   
  2800.0   3.0      0.1    -5.297837   -5.136952   -4.303827   -2.459144   -0.327219   -1.937819     -4.482381      -0.518404      0.341759    1.295119   2.121546   2.626216   2.864541   -4.859893   -4.592263   -3.364184   -0.971912   0.158092    0.572229    -5.901162   -4.774501   -3.752074   -1.228819   -0.232279   0.498553   
  2800.0   3.5      0.1    -5.485463   -5.077083   -3.970472   -2.251056   -0.204347   -1.809892     -4.188142      -0.41965       0.420349    1.280427   2.080771   2.568299   2.844161   -4.937911   -4.391701   -3.038603   -0.833463   0.201211    0.570386    -6.083657   -4.548006   -3.374392   -1.086701   -0.147204   0.509692   
  2800.0   4.0      0.1    -5.797839   -5.155203   -3.860758   -2.165393   -0.159616   -1.763192     -4.094143      -0.385079      0.44467     1.250498   2.056344   2.556628   2.839724   -5.108447   -4.532846   -3.08232    -0.918146   0.151155    0.517318    -6.603626   -4.76092    -3.436201   -1.172959   -0.210237   0.459056   
  2800.0   4.5      0.1    -6.223327   -5.335528   -3.894821   -2.16951    -0.144514   -1.759362     -4.136921      -0.377067      0.456749    1.220625   2.049995   2.57143    2.847895   -5.22124    -4.585361   -3.076173   -0.898128   0.164993    0.506754    -7.049603   -4.845061   -3.419311   -1.159814   -0.193863   0.460968   
  2800.0   5.0      0.1    -7.002297   -5.772518   -4.095795   -2.25832    -0.190073   -1.820232     -4.329823      -0.421867      0.422117    1.149475   2.064396   2.651891   2.888752   -5.382798   -4.553881   -2.977707   -0.760801   0.219459    0.515077    -7.35421    -4.736874   -3.282647   -1.037105   -0.100719   0.490111   
  3000.0   -1.0     0.1    -8.050015   -7.330332   -5.802871   -3.597558   -1.390008   -2.98042      -6.017666      -1.495644      -0.597975   0.722514   1.842919   2.882972   3.268141   -6.238697   -6.246212   -4.587177   -2.06201    -0.700252   -0.099221   -8.678056   -6.620064   -5.004979   -2.299341   -1.225529   -0.243625  
  3000.0   -0.5     0.1    -7.59971    -7.050011   -5.628495   -3.49296    -1.319715   -2.90568      -5.830062      -1.431044      -0.539839   0.750131   1.858539   2.900938   3.252092   -6.127559   -6.084512   -4.433671   -1.986106   -0.648636   -0.062528   -8.225856   -6.418404   -4.835021   -2.224818   -1.162611   -0.201032  
  3000.0   0.0      0.1    -7.127411   -6.696742   -5.385578   -3.328116   -1.189517   -2.773656     -5.578525      -1.312518      -0.431539   0.8072     1.882028   2.909497   3.22325    -5.9563     -5.844514   -4.226038   -1.849001   -0.550819   0.009168    -7.751742   -6.134855   -4.612096   -2.088453   -1.045571   -0.119163  
  3000.0   0.5      0.1    -6.653208   -6.305825   -5.103764   -3.127224   -1.021913   -2.605863     -5.290728      -1.160441      -0.291738   0.883169   1.911079   2.908735   3.182839   -5.740399   -5.5552     -3.989706   -1.674442   -0.424912   0.102313    -7.276668   -5.80417    -4.361686   -1.914056   -0.895464   -0.013444  
  3000.0   1.0      0.1    -6.199295   -5.908678   -4.810639   -2.913109   -0.836493   -2.421634     -4.993711      -0.992816      -0.136709   0.968393   1.943126   2.89784    3.131838   -5.498111   -5.243047   -3.748412   -1.482295   -0.286248   0.205147    -6.823056   -5.456034   -4.108511   -1.721825   -0.729787   0.102821   
  3000.0   1.5      0.1    -5.785494   -5.532003   -4.536073   -2.709279   -0.650503   -2.238862     -4.717036      -0.825429      0.019659    1.055539   1.97646    2.876324   3.072181   -5.250335   -4.935315   -3.530979   -1.290557   -0.147103   0.308839    -6.411273   -5.119665   -3.883888   -1.530337   -0.563367   0.219422   
  3000.0   2.0      0.1    -5.429325   -5.198806   -4.3067     -2.534987   -0.478878   -2.073011     -4.485711      -0.671723      0.165124    1.138834   2.009966   2.842902   3.006229   -5.019595   -4.659139   -3.362172   -1.115206   -0.017651   0.406496    -6.058698   -4.822909   -3.714983   -1.355842   -0.409324   0.328366   
  3000.0   2.5      0.1    -5.153262   -4.921086   -4.096007   -2.372902   -0.322724   -1.921626     -4.273429      -0.532357      0.29564     1.21319    2.040169   2.790862   2.936306   -4.829495   -4.416307   -3.200816   -0.954952   0.097537    0.493113    -5.785853   -4.564096   -3.550427   -1.195401   -0.271453   0.424724   
  3000.0   3.0      0.1    -5.070141   -4.70042    -3.763749   -2.14045    -0.162116   -1.745348     -3.965979      -0.386874      0.422249    1.252755   2.032648   2.67476    2.87086    -4.743662   -4.128809   -2.908905   -0.783918   0.191994    0.546126    -5.694754   -4.263079   -3.237022   -1.021652   -0.138168   0.488294   
  3000.0   3.5      0.1    -5.0862     -4.543104   -3.419213   -1.906868   -0.019904   -1.587141     -3.647404      -0.261658      0.525153    1.269357   2.011431   2.586361   2.818548   -4.7205     -3.879248   -2.584102   -0.628081   0.262063    0.574824    -5.708036   -3.992992   -2.870513   -0.860847   -0.028858   0.527499   
  3000.0   4.0      0.1    -5.101489   -4.39505    -3.127036   -1.699893   0.107961    -1.450685     -3.367384      -0.150872      0.615785    1.283951   2.000241   2.540612   2.777221   -4.732966   -3.69082    -2.321474   -0.497841   0.319487    0.596827    -5.740784   -3.783424   -2.577395   -0.727097   0.060827    0.559507   
  3000.0   4.5      0.1    -5.36379    -4.460715   -3.065838   -1.647464   0.141398    -1.417906     -3.312712      -0.124718      0.639118    1.261898   1.985877   2.533017   2.772748   -4.848439   -3.665741   -2.246869   -0.451978   0.336643    0.591006    -5.972589   -3.757017   -2.485897   -0.685499   0.09419     0.561139   
  3000.0   5.0      0.1    -5.791398   -4.644462   -3.112055   -1.654464   0.151061    -1.421281     -3.356585      -0.122036      0.648077    1.229996   1.986633   2.580078   2.800302   -5.01229    -3.718349   -2.228523   -0.42644    0.345984    0.577091    -6.347823   -3.813407   -2.452213   -0.668767   0.114772    0.556923   
  3200.0   -1.0     0.1    -7.620356   -5.715796   -3.897327   -2.297522   -0.386601   -1.977685     -4.204314      -0.628701      0.163111    0.979373   1.798167   2.761221   3.1255     -5.758952   -4.563571   -2.974624   -0.997462   -0.097729   0.249898    -8.249778   -4.704614   -3.287301   -1.217908   -0.397936   0.184092   
  3200.0   -0.5     0.1    -7.261468   -5.674615   -4.015362   -2.389789   -0.449413   -2.042871     -4.31187       -0.683942      0.112769    0.964948   1.799929   2.789942   3.130478   -5.725844   -4.622469   -3.09641    -1.064468   -0.129764   0.234876    -7.890333   -4.766823   -3.416025   -1.285753   -0.451283   0.16732    
  3200.0   0.0      0.1    -6.880906   -5.59289    -4.077906   -2.437229   -0.486177   -2.077881     -4.357188      -0.714263      0.084131    0.961385   1.808122   2.811928   3.126802   -5.656028   -4.643945   -3.15692    -1.103499   -0.145701   0.230969    -7.508941   -4.788112   -3.477273   -1.324675   -0.482016   0.161939   
  3200.0   0.5      0.1    -6.484613   -5.457065   -4.075192   -2.435919   -0.48747    -2.075282     -4.335829      -0.712139      0.085108    0.971737   1.822329   2.826983   3.113666   -5.540607   -4.608939   -3.155786   -1.105096   -0.13849    0.242729    -7.111835   -4.749059   -3.47332    -1.325865   -0.481532   0.173703   
